ACCT_ID,RecordDate,LoanStartDate,LoanPrincipleDueDate,LoanMaturityDate,LoanOriginalAmount,LoanBalance,MonthlyPayment,LastPaidDate,TotalPaymentsCompleted,RunningMonthsPaid,TotalMonthsDelinquent,RunningMonthsDelinquent,AccountState
2473280,1/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,24199.87,156.13,12/21/2017,25,0,4,1,Defaulting
2473280,2/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,24043.75,156.13,2/21/2018,26,1,4,0,Paid
2473280,3/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,24043.75,156.13,2/21/2018,26,0,5,1,Defaulting
2473280,4/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23887.62,156.13,4/21/2018,27,1,5,0,Paid
2473280,5/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23731.49,156.13,5/21/2018,28,2,5,0,Paid
2473280,6/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23575.36,156.13,6/21/2018,29,3,5,0,Paid
2473280,7/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23419.23,156.13,7/21/2018,30,4,5,0,Paid
2473280,8/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23263.11,156.13,8/21/2018,31,5,5,0,Paid
2473280,9/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,23106.98,156.13,9/21/2018,32,6,5,0,Paid
2473280,10/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,22950.85,156.13,10/21/2018,33,7,5,0,Paid
2473280,11/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,22794.72,156.13,11/21/2018,34,8,5,0,Paid
2473280,12/21/2018,8/21/2015,9/5/2028,9/5/2030,28103.08,22638.59,156.13,12/21/2018,35,9,5,0,Paid
2473280,1/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,22482.46,156.13,1/21/2019,36,10,5,0,Paid
2473280,2/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,22326.34,156.13,2/21/2019,37,11,5,0,Paid
2473280,3/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,22170.21,156.13,3/21/2019,38,12,5,0,Paid
2473280,4/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,22014.08,156.13,4/21/2019,39,13,5,0,Paid
2473280,5/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21857.95,156.13,5/21/2019,40,14,5,0,Paid
2473280,6/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21701.82,156.13,6/21/2019,41,15,5,0,Paid
2473280,7/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21701.82,156.13,6/21/2019,41,0,6,1,Defaulting
2473280,8/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21545.69,156.13,8/21/2019,42,1,6,0,Paid
2473280,9/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21389.57,156.13,9/21/2019,43,2,6,0,Paid
2473280,10/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21389.57,156.13,9/21/2019,43,0,7,1,Defaulting
2473280,11/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21389.57,156.13,9/21/2019,43,0,8,2,Defaulting
2473280,12/21/2019,8/21/2015,9/5/2028,9/5/2030,28103.08,21233.44,156.13,12/21/2019,44,1,8,0,Paid
2473280,1/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,21233.44,156.13,12/21/2019,44,0,9,1,Defaulting
2473280,2/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,21077.31,156.13,2/21/2020,45,1,9,0,Paid
2473280,3/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20921.18,156.13,3/21/2020,46,2,9,0,Paid
2473280,4/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20765.05,156.13,4/21/2020,47,3,9,0,Paid
2473280,5/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20765.05,156.13,4/21/2020,47,0,10,1,Defaulting
2473280,6/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20765.05,156.13,4/21/2020,47,0,11,2,Defaulting
2473280,7/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20608.93,156.13,7/21/2020,48,1,11,0,Paid
2473280,8/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20452.8,156.13,8/21/2020,49,2,11,0,Paid
2473280,9/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20296.67,156.13,9/21/2020,50,3,11,0,Paid
2473280,10/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20296.67,156.13,9/21/2020,50,0,12,1,Defaulting
2473280,11/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,20140.54,156.13,11/21/2020,51,1,12,0,Paid
2473280,12/21/2020,8/21/2015,9/5/2028,9/5/2030,28103.08,19984.41,156.13,12/21/2020,52,2,12,0,Paid
2473280,1/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19828.28,156.13,1/21/2021,53,3,12,0,Paid
2473280,2/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19672.16,156.13,2/21/2021,54,4,12,0,Paid
2473280,3/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19672.16,156.13,2/21/2021,54,0,13,1,Defaulting
2473280,4/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19516.03,156.13,4/21/2021,55,1,13,0,Paid
2473280,5/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19359.9,156.13,5/21/2021,56,2,13,0,Paid
2473280,6/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19203.77,156.13,6/21/2021,57,3,13,0,Paid
2473280,7/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,19047.64,156.13,7/21/2021,58,4,13,0,Paid
2473280,8/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,18891.51,156.13,8/21/2021,59,5,13,0,Paid
2473280,9/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,18735.39,156.13,9/21/2021,60,6,13,0,Paid
2473280,10/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,18579.26,156.13,10/21/2021,61,7,13,0,Paid
2473280,11/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,18423.13,156.13,11/21/2021,62,8,13,0,Paid
2473280,12/21/2021,8/21/2015,9/5/2028,9/5/2030,28103.08,18423.13,156.13,11/21/2021,62,0,14,1,Defaulting
2020305,12/26/2016,12/26/2016,11/23/2021,11/23/2026,91414.65,91414.65,774.7,12/26/2016,0,0,0,0,Opened
2020305,1/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,90639.95,774.7,1/26/2017,1,1,0,0,Paid
2020305,2/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,89865.25,774.7,2/26/2017,2,2,0,0,Paid
2020305,3/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,89090.55,774.7,3/26/2017,3,3,0,0,Paid
2020305,4/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,88315.85,774.7,4/26/2017,4,4,0,0,Paid
2020305,5/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,87541.15,774.7,5/26/2017,5,5,0,0,Paid
2020305,6/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,86766.45,774.7,6/26/2017,6,6,0,0,Paid
2020305,7/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,86766.45,774.7,6/26/2017,6,0,1,1,Defaulting
2020305,8/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,85991.75,774.7,8/26/2017,7,1,1,0,Paid
2020305,9/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,85217.05,774.7,9/26/2017,8,2,1,0,Paid
2020305,10/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,85217.05,774.7,9/26/2017,8,0,2,1,Defaulting
2020305,11/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,84442.35,774.7,11/26/2017,9,1,2,0,Paid
2020305,12/26/2017,12/26/2016,11/23/2021,11/23/2026,91414.65,83667.65,774.7,12/26/2017,10,2,2,0,Paid
2020305,1/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,82892.95,774.7,1/26/2018,11,3,2,0,Paid
2020305,2/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,82118.24,774.7,2/26/2018,12,4,2,0,Paid
2020305,3/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,81343.54,774.7,3/26/2018,13,5,2,0,Paid
2020305,4/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,80568.84,774.7,4/26/2018,14,6,2,0,Paid
2020305,5/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,79794.14,774.7,5/26/2018,15,7,2,0,Paid
2020305,6/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,79019.44,774.7,6/26/2018,16,8,2,0,Paid
2020305,7/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,78244.74,774.7,7/26/2018,17,9,2,0,Paid
2020305,8/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,77470.04,774.7,8/26/2018,18,10,2,0,Paid
2020305,9/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,76695.34,774.7,9/26/2018,19,11,2,0,Paid
2020305,10/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,75920.64,774.7,10/26/2018,20,12,2,0,Paid
2020305,11/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,75145.94,774.7,11/26/2018,21,13,2,0,Paid
2020305,12/26/2018,12/26/2016,11/23/2021,11/23/2026,91414.65,74371.24,774.7,12/26/2018,22,14,2,0,Paid
2020305,1/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,73596.54,774.7,1/26/2019,23,15,2,0,Paid
2020305,2/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,72821.84,774.7,2/26/2019,24,16,2,0,Paid
2020305,3/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,72047.14,774.7,3/26/2019,25,17,2,0,Paid
2020305,4/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,71272.44,774.7,4/26/2019,26,18,2,0,Paid
2020305,5/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,70497.74,774.7,5/26/2019,27,19,2,0,Paid
2020305,6/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,69723.04,774.7,6/26/2019,28,20,2,0,Paid
2020305,7/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,68948.34,774.7,7/26/2019,29,21,2,0,Paid
2020305,8/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,68173.64,774.7,8/26/2019,30,22,2,0,Paid
2020305,9/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,67398.94,774.7,9/26/2019,31,23,2,0,Paid
2020305,10/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,66624.24,774.7,10/26/2019,32,24,2,0,Paid
2020305,11/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,65849.54,774.7,11/26/2019,33,25,2,0,Paid
2020305,12/26/2019,12/26/2016,11/23/2021,11/23/2026,91414.65,65074.84,774.7,12/26/2019,34,26,2,0,Paid
2020305,1/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,64300.14,774.7,1/26/2020,35,27,2,0,Paid
2020305,2/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,63525.43,774.7,2/26/2020,36,28,2,0,Paid
2020305,3/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,62750.73,774.7,3/26/2020,37,29,2,0,Paid
2020305,4/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,61976.03,774.7,4/26/2020,38,30,2,0,Paid
2020305,5/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,61201.33,774.7,5/26/2020,39,31,2,0,Paid
2020305,6/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,60426.63,774.7,6/26/2020,40,32,2,0,Paid
2020305,7/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,59651.93,774.7,7/26/2020,41,33,2,0,Paid
2020305,8/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,58877.23,774.7,8/26/2020,42,34,2,0,Paid
2020305,9/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,58102.53,774.7,9/26/2020,43,35,2,0,Paid
2020305,10/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,57327.83,774.7,10/26/2020,44,36,2,0,Paid
2020305,11/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,57327.83,774.7,10/26/2020,44,0,3,1,Defaulting
2020305,12/26/2020,12/26/2016,11/23/2021,11/23/2026,91414.65,56553.13,774.7,12/26/2020,45,1,3,0,Paid
2020305,1/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,55778.43,774.7,1/26/2021,46,2,3,0,Paid
2020305,2/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,55003.73,774.7,2/26/2021,47,3,3,0,Paid
2020305,3/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,54229.03,774.7,3/26/2021,48,4,3,0,Paid
2020305,4/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,53454.33,774.7,4/26/2021,49,5,3,0,Paid
2020305,5/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,53454.33,774.7,4/26/2021,49,0,4,1,Defaulting
2020305,6/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,52679.63,774.7,6/26/2021,50,1,4,0,Paid
2020305,7/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,51904.93,774.7,7/26/2021,51,2,4,0,Paid
2020305,8/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,51130.23,774.7,8/26/2021,52,3,4,0,Paid
2020305,9/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,50355.53,774.7,9/26/2021,53,4,4,0,Paid
2020305,10/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,49580.83,774.7,10/26/2021,54,5,4,0,Paid
2020305,11/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,48806.13,774.7,11/26/2021,55,6,4,0,Paid
2020305,12/26/2021,12/26/2016,11/23/2021,11/23/2026,91414.65,48031.43,774.7,12/26/2021,56,7,4,0,Paid
7455920,5/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13348.72,71.77,5/7/2012,0,0,0,0,Opened
7455920,6/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13276.95,71.77,6/7/2012,1,1,0,0,Paid
7455920,7/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13276.95,71.77,6/7/2012,1,0,1,1,Defaulting
7455920,8/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13205.19,71.77,8/7/2012,2,1,1,0,Paid
7455920,9/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13133.42,71.77,9/7/2012,3,2,1,0,Paid
7455920,10/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,13061.65,71.77,10/7/2012,4,3,1,0,Paid
7455920,11/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,12989.88,71.77,11/7/2012,5,4,1,0,Paid
7455920,12/7/2012,5/7/2012,11/11/2026,11/11/2027,13348.72,12918.12,71.77,12/7/2012,6,5,1,0,Paid
7455920,1/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12846.35,71.77,1/7/2013,7,6,1,0,Paid
7455920,2/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12774.58,71.77,2/7/2013,8,7,1,0,Paid
7455920,3/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12702.81,71.77,3/7/2013,9,8,1,0,Paid
7455920,4/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12631.05,71.77,4/7/2013,10,9,1,0,Paid
7455920,5/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12631.05,71.77,4/7/2013,10,0,2,1,Defaulting
7455920,6/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12631.05,71.77,4/7/2013,10,0,3,2,Defaulting
7455920,7/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12559.28,71.77,7/7/2013,11,1,3,0,Paid
7455920,8/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12487.51,71.77,8/7/2013,12,2,3,0,Paid
7455920,9/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12415.74,71.77,9/7/2013,13,3,3,0,Paid
7455920,10/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12343.98,71.77,10/7/2013,14,4,3,0,Paid
7455920,11/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12272.21,71.77,11/7/2013,15,5,3,0,Paid
7455920,12/7/2013,5/7/2012,11/11/2026,11/11/2027,13348.72,12200.44,71.77,12/7/2013,16,6,3,0,Paid
7455920,1/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,12128.68,71.77,1/7/2014,17,7,3,0,Paid
7455920,2/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,12056.91,71.77,2/7/2014,18,8,3,0,Paid
7455920,3/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11985.14,71.77,3/7/2014,19,9,3,0,Paid
7455920,4/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11913.37,71.77,4/7/2014,20,10,3,0,Paid
7455920,5/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11841.61,71.77,5/7/2014,21,11,3,0,Paid
7455920,6/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11769.84,71.77,6/7/2014,22,12,3,0,Paid
7455920,7/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11698.07,71.77,7/7/2014,23,13,3,0,Paid
7455920,8/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11626.3,71.77,8/7/2014,24,14,3,0,Paid
7455920,9/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11554.54,71.77,9/7/2014,25,15,3,0,Paid
7455920,10/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11482.77,71.77,10/7/2014,26,16,3,0,Paid
7455920,11/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11411,71.77,11/7/2014,27,17,3,0,Paid
7455920,12/7/2014,5/7/2012,11/11/2026,11/11/2027,13348.72,11339.24,71.77,12/7/2014,28,18,3,0,Paid
7455920,1/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11267.47,71.77,1/7/2015,29,19,3,0,Paid
7455920,2/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11267.47,71.77,1/7/2015,29,0,4,1,Defaulting
7455920,3/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11195.7,71.77,3/7/2015,30,1,4,0,Paid
7455920,4/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11123.93,71.77,4/7/2015,31,2,4,0,Paid
7455920,5/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11123.93,71.77,4/7/2015,31,0,5,1,Defaulting
7455920,6/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,11052.17,71.77,6/7/2015,32,1,5,0,Paid
7455920,7/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10980.4,71.77,7/7/2015,33,2,5,0,Paid
7455920,8/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10908.63,71.77,8/7/2015,34,3,5,0,Paid
7455920,9/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10836.86,71.77,9/7/2015,35,4,5,0,Paid
7455920,10/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10765.1,71.77,10/7/2015,36,5,5,0,Paid
7455920,11/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10693.33,71.77,11/7/2015,37,6,5,0,Paid
7455920,12/7/2015,5/7/2012,11/11/2026,11/11/2027,13348.72,10621.56,71.77,12/7/2015,38,7,5,0,Paid
7455920,1/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10549.79,71.77,1/7/2016,39,8,5,0,Paid
7455920,2/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10478.03,71.77,2/7/2016,40,9,5,0,Paid
7455920,3/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10406.26,71.77,3/7/2016,41,10,5,0,Paid
7455920,4/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10334.49,71.77,4/7/2016,42,11,5,0,Paid
7455920,5/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10262.73,71.77,5/7/2016,43,12,5,0,Paid
7455920,6/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10190.96,71.77,6/7/2016,44,13,5,0,Paid
7455920,7/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10119.19,71.77,7/7/2016,45,14,5,0,Paid
7455920,8/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10047.42,71.77,8/7/2016,46,15,5,0,Paid
7455920,9/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,10047.42,71.77,8/7/2016,46,0,6,1,Defaulting
7455920,10/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,9975.66,71.77,10/7/2016,47,1,6,0,Paid
7455920,11/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,9903.89,71.77,11/7/2016,48,2,6,0,Paid
7455920,12/7/2016,5/7/2012,11/11/2026,11/11/2027,13348.72,9832.12,71.77,12/7/2016,49,3,6,0,Paid
7455920,1/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9760.35,71.77,1/7/2017,50,4,6,0,Paid
7455920,2/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9688.59,71.77,2/7/2017,51,5,6,0,Paid
7455920,3/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9616.82,71.77,3/7/2017,52,6,6,0,Paid
7455920,4/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9616.82,71.77,3/7/2017,52,0,7,1,Defaulting
7455920,5/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9616.82,71.77,3/7/2017,52,0,8,2,Defaulting
7455920,6/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9545.05,71.77,6/7/2017,53,1,8,0,Paid
7455920,7/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9473.29,71.77,7/7/2017,54,2,8,0,Paid
7455920,8/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9401.52,71.77,8/7/2017,55,3,8,0,Paid
7455920,9/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9329.75,71.77,9/7/2017,56,4,8,0,Paid
7455920,10/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9257.98,71.77,10/7/2017,57,5,8,0,Paid
7455920,11/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9186.22,71.77,11/7/2017,58,6,8,0,Paid
7455920,12/7/2017,5/7/2012,11/11/2026,11/11/2027,13348.72,9114.45,71.77,12/7/2017,59,7,8,0,Paid
7455920,1/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,9042.68,71.77,1/7/2018,60,8,8,0,Paid
7455920,2/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8970.91,71.77,2/7/2018,61,9,8,0,Paid
7455920,3/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8899.15,71.77,3/7/2018,62,10,8,0,Paid
7455920,4/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8827.38,71.77,4/7/2018,63,11,8,0,Paid
7455920,5/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8755.61,71.77,5/7/2018,64,12,8,0,Paid
7455920,6/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8683.84,71.77,6/7/2018,65,13,8,0,Paid
7455920,7/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8612.08,71.77,7/7/2018,66,14,8,0,Paid
7455920,8/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8540.31,71.77,8/7/2018,67,15,8,0,Paid
7455920,9/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8540.31,71.77,8/7/2018,67,0,9,1,Defaulting
7455920,10/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8468.54,71.77,10/7/2018,68,1,9,0,Paid
7455920,11/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8396.78,71.77,11/7/2018,69,2,9,0,Paid
7455920,12/7/2018,5/7/2012,11/11/2026,11/11/2027,13348.72,8325.01,71.77,12/7/2018,70,3,9,0,Paid
7455920,1/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,8253.24,71.77,1/7/2019,71,4,9,0,Paid
7455920,2/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,8181.47,71.77,2/7/2019,72,5,9,0,Paid
7455920,3/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,8181.47,71.77,2/7/2019,72,0,10,1,Defaulting
7455920,4/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,8109.71,71.77,4/7/2019,73,1,10,0,Paid
7455920,5/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,8037.94,71.77,5/7/2019,74,2,10,0,Paid
7455920,6/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7966.17,71.77,6/7/2019,75,3,10,0,Paid
7455920,7/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7894.4,71.77,7/7/2019,76,4,10,0,Paid
7455920,8/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7822.64,71.77,8/7/2019,77,5,10,0,Paid
7455920,9/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7822.64,71.77,8/7/2019,77,0,11,1,Defaulting
7455920,10/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7750.87,71.77,10/7/2019,78,1,11,0,Paid
7455920,11/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7679.1,71.77,11/7/2019,79,2,11,0,Paid
7455920,12/7/2019,5/7/2012,11/11/2026,11/11/2027,13348.72,7607.34,71.77,12/7/2019,80,3,11,0,Paid
7455920,1/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7607.34,71.77,12/7/2019,80,0,12,1,Defaulting
7455920,2/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7607.34,71.77,12/7/2019,80,0,13,2,Defaulting
7455920,3/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7535.57,71.77,3/7/2020,81,1,13,0,Paid
7455920,4/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7463.8,71.77,4/7/2020,82,2,13,0,Paid
7455920,5/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7392.03,71.77,5/7/2020,83,3,13,0,Paid
7455920,6/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7320.27,71.77,6/7/2020,84,4,13,0,Paid
7455920,7/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7320.27,71.77,6/7/2020,84,0,14,1,Defaulting
7455920,8/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7248.5,71.77,8/7/2020,85,1,14,0,Paid
7455920,9/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7176.73,71.77,9/7/2020,86,2,14,0,Paid
7455920,10/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7176.73,71.77,9/7/2020,86,0,15,1,Defaulting
7455920,11/7/2020,5/7/2012,11/11/2026,11/11/2027,13348.72,7104.96,71.77,11/7/2020,87,1,15,0,Paid
